p_id,p_type,p_size,p_price,p_status,agent_id
18859,sale,4674,557743,available,202401
18860,sale,2564,502749,sold,202402
18861,sale,1552,603133,available,202402
18862,rent,4264,659125,available,202403
18863,rent,1363,801599,sold,202401
18864,sale,780,848342,available,202403
18865,rent,4638,519527,available,202403
18866,rent,2680,615458,sold,202403
18867,sale,1694,544550,available,202402
18868,sale,3963,496565,available,202403
18869,sale,2319,668730,available,202403
18870,sale,3678,581925,sold,202401
18871,sale,2211,135481,sold,202404
18872,sale,3117,978575,sold,202401
18873,rent,2368,434912,sold,202403
18874,sale,3539,233737,sold,202401
18875,sale,3652,436023,available,202402
18876,rent,1530,367257,sold,202403
18877,sale,3889,989535,available,202401
18878,sale,2389,431242,available,202402
18879,rent,2816,760101,sold,202402
18880,sale,3864,676044,available,202402
18881,rent,925,539349,available,202403
18882,rent,2296,741220,sold,202404
18883,sale,1254,308514,available,202402
18884,sale,2786,406717,sold,202401
18885,sale,1358,596207,available,202401
18886,sale,4535,805810,available,202403
18887,sale,1077,68776,available,202401
18888,rent,3942,854760,available,202401
18889,sale,3766,110741,sold,202401
18890,sale,954,183044,sold,202402
18891,rent,2337,433336,sold,202401
18892,rent,4259,548672,sold,202402
18893,rent,4206,72447,sold,202403
18894,sale,1952,718947,sold,202403
18895,rent,3155,834157,available,202404
18896,sale,1844,731866,available,202402
18897,rent,1074,798635,sold,202401
18898,rent,3139,751659,available,202403
18899,sale,1901,54372,available,202404
18900,sale,4248,527038,available,202402
18901,sale,3047,728894,available,202401
18902,rent,2525,218437,sold,202404
18903,rent,2527,157435,sold,202401
18904,rent,1113,501549,sold,202404
18905,sale,4534,568615,available,202401
18906,rent,4727,860922,available,202402
18907,rent,3673,557310,sold,202403
18908,rent,686,309509,available,202403
18909,sale,1619,292887,available,202403
18910,rent,4318,210996,sold,202402
18911,sale,911,567913,available,202403
18912,sale,4773,894294,sold,202404
18913,rent,2323,983627,sold,202401
18914,sale,1719,222353,sold,202401
18915,rent,4311,808856,available,202402
18916,rent,3258,857027,sold,202404
18917,sale,4756,880158,sold,202403
18918,rent,552,159925,sold,202404
18919,sale,2753,503721,available,202403
18920,rent,4239,894617,available,202403
18921,sale,1454,859031,available,202402
18922,rent,1126,197429,sold,202404
18923,sale,1001,67568,sold,202404
18924,rent,4142,83148,available,202401
18925,rent,631,270192,sold,202404
18926,sale,3514,690790,sold,202402
18927,sale,4719,541385,sold,202404
18928,sale,2619,442857,available,202402
18929,sale,3182,689572,available,202403
18930,rent,1708,212027,sold,202404
18931,rent,2735,682522,available,202401
18932,sale,1547,516918,available,202403
18933,sale,2005,930189,available,202402
18934,sale,1953,672555,available,202403
18935,rent,3017,265243,sold,202404
18936,sale,1799,509416,sold,202403
18937,sale,2241,755860,available,202401
18938,rent,4385,794059,sold,202403
18939,rent,3621,604076,available,202403
18940,sale,4186,783607,sold,202404
18941,sale,4987,333028,available,202403
18942,rent,3340,998655,sold,202404
18943,sale,3507,631631,sold,202403
18944,sale,1761,342793,available,202403
18945,sale,1238,963536,available,202404
18946,rent,3906,995681,sold,202402
18947,sale,2986,795255,available,202402
18948,sale,2756,859291,sold,202403
18949,sale,4491,620831,available,202403
18950,sale,4587,640253,available,202403
18951,sale,1695,675648,sold,202403
18952,rent,1248,816015,available,202404
18953,sale,1010,133388,available,202402
18954,rent,3944,448823,available,202404
18955,sale,4756,803582,available,202403
18956,sale,1922,442380,available,202401
18957,rent,3058,593234,available,202402
18958,sale,1418,61302,available,202401
18959,rent,4278,886375,sold,202404
18960,sale,3445,557250,sold,202404
18961,sale,4681,558113,available,202403
18962,rent,1992,945815,available,202403
18963,rent,1652,623537,available,202403
18964,sale,4947,746235,sold,202404
18965,sale,837,501822,available,202404
18966,sale,3889,837263,available,202404
18967,rent,4898,881485,sold,202402
18968,rent,3359,567492,available,202404
18969,rent,916,204090,available,202404
18970,rent,4833,272667,available,202401
18971,rent,1328,356143,available,202402
18972,sale,1123,399946,available,202401
18973,rent,2208,352779,available,202403
18974,rent,3309,296463,sold,202403
18975,rent,801,684709,available,202402
18976,rent,2939,943064,available,202402
18977,sale,522,886688,available,202401
18978,rent,2298,873926,available,202402
18979,sale,2284,910527,available,202402
18980,rent,567,109306,sold,202403
18981,rent,2383,269138,available,202402
18982,sale,1428,714133,sold,202404
18983,rent,4334,353680,sold,202402
18984,sale,4795,333879,sold,202402
18985,sale,4905,441562,sold,202404
18986,rent,3220,817134,sold,202402
18987,sale,2710,473812,available,202404
18988,sale,4903,938163,sold,202404
18989,sale,3919,116717,available,202401
18990,sale,4632,371896,sold,202403
18991,sale,4482,120240,sold,202401
18992,sale,1563,174107,sold,202402
18993,rent,3613,194493,available,202401
18994,rent,3347,909946,sold,202402
18995,sale,4085,369634,sold,202403
18996,sale,4537,451258,available,202402
18997,sale,4362,712177,available,202402
18998,sale,1118,952280,sold,202401
18999,sale,875,846826,available,202401
19000,sale,686,59300,sold,202401
19001,rent,1196,819180,available,202404
19002,sale,1782,353762,sold,202404
19003,rent,3137,472299,available,202402
19004,sale,4353,333626,available,202404
19005,sale,745,610115,available,202403
19006,rent,4442,772743,sold,202401
19007,sale,2289,397809,sold,202404
19008,rent,2824,289230,sold,202402
19009,rent,2069,514430,available,202403
19010,sale,1760,327919,available,202403
19011,rent,2852,963905,available,202404
19012,rent,3989,957490,available,202401
19013,sale,4982,831451,sold,202403
19014,sale,984,496377,sold,202403
19015,rent,4603,409145,sold,202401
19016,sale,3009,233875,sold,202401
19017,sale,1093,939039,available,202402
19018,rent,2398,806234,available,202401
19019,rent,4490,958796,sold,202401
19020,sale,3639,497446,sold,202402
19021,rent,1708,580167,available,202401
19022,rent,2189,433061,sold,202404
19023,rent,3052,748317,available,202404
19024,rent,3683,694494,available,202402
19025,rent,3120,649405,sold,202401
19026,sale,2053,65909,available,202403
19027,sale,1317,114637,sold,202402
19028,sale,2113,976968,sold,202403
19029,sale,2176,499811,available,202404
19030,rent,4655,740777,sold,202403
19031,rent,3268,687796,sold,202402
19032,rent,2622,258776,sold,202401
19033,rent,1462,986467,available,202402
19034,sale,4459,282789,available,202404
19035,sale,2215,652914,available,202402
19036,rent,3160,368433,available,202401
19037,rent,4766,201409,sold,202401
19038,rent,1166,986182,sold,202404
19039,rent,2774,595018,sold,202403
19040,sale,1384,785331,sold,202403
19041,rent,2570,172365,available,202401
19042,rent,4893,231331,sold,202401
19043,rent,969,72938,sold,202401
19044,rent,585,814882,sold,202404
19045,rent,4740,863870,available,202401
19046,rent,4300,57675,available,202402
19047,rent,4582,712312,sold,202403
19048,sale,503,932124,available,202401
19049,sale,4653,54932,available,202403
19050,rent,4745,296654,sold,202404
19051,sale,2424,407377,available,202401
19052,rent,3630,183351,sold,202403
19053,rent,3029,271626,available,202403
19054,sale,4041,307034,available,202401
19055,rent,2319,172809,sold,202403
19056,sale,714,127206,available,202404
19057,sale,4489,541120,available,202402
19058,rent,751,234155,sold,202404
19059,sale,3655,876867,sold,202402
19060,sale,833,540823,sold,202402
19061,sale,3716,176434,available,202402
19062,rent,2530,195903,sold,202404
19063,sale,2371,821818,sold,202404
19064,rent,2934,735338,available,202401
19065,sale,1357,730706,sold,202404
19066,sale,4674,897010,available,202404
19067,rent,4842,831464,available,202401
19068,sale,2172,157941,available,202403
19069,rent,3687,988458,available,202403
19070,rent,3119,161544,available,202404
19071,sale,1337,338649,available,202403
19072,rent,3846,192495,available,202403
19073,sale,2424,529169,available,202401
19074,rent,2313,790569,sold,202403
19075,rent,3733,637364,sold,202403
19076,rent,608,921330,available,202402
19077,rent,1665,104974,sold,202404
19078,sale,3971,409247,available,202403
19079,rent,4209,168514,sold,202404
19080,sale,2118,131163,sold,202401
19081,sale,2570,585882,available,202404
19082,sale,4491,911256,sold,202403
19083,sale,2827,242814,available,202403
19084,rent,2352,894321,sold,202403
19085,sale,2703,572555,available,202403
19086,sale,4673,713968,sold,202403
19087,rent,865,275241,available,202404
19088,rent,3565,187298,sold,202402
19089,sale,2199,570332,sold,202403
19090,rent,4226,538516,available,202402
19091,sale,3786,236091,sold,202401
19092,sale,3616,426341,sold,202402
19093,sale,4375,711382,sold,202403
19094,sale,3475,610424,available,202402
19095,sale,2566,255899,sold,202404
19096,sale,3067,362583,sold,202403
19097,rent,4856,679046,sold,202404
19098,sale,3056,819421,sold,202401
19099,rent,2902,912296,sold,202404
19100,rent,4183,780934,available,202404
19101,sale,1189,307227,sold,202401
19102,sale,1805,564027,available,202402
19103,rent,960,295550,sold,202402
19104,sale,4000,243186,sold,202402
19105,sale,4798,937354,available,202403
19106,rent,2746,840853,available,202402
19107,rent,1645,834926,sold,202404
19108,rent,4999,909109,available,202403
19109,rent,1999,74192,sold,202402
19110,sale,3406,719112,sold,202403
19111,sale,1450,870739,sold,202401
19112,sale,2384,413758,available,202403
19113,sale,1837,352444,sold,202402
19114,rent,2941,491197,available,202404
19115,rent,3189,381573,available,202404
19116,rent,4056,87188,available,202404
19117,rent,3650,759326,sold,202404
19118,sale,3804,951879,sold,202401
19119,sale,1747,410739,available,202402
19120,sale,3142,925630,available,202403
19121,sale,3292,137706,available,202404
19122,sale,1727,129338,sold,202404
19123,rent,1449,455036,sold,202401
19124,rent,1449,498791,available,202401
19125,rent,4581,804625,sold,202402
19126,sale,1893,852307,sold,202403
19127,rent,4706,832249,available,202403
19128,sale,4393,142688,sold,202401
19129,rent,879,496686,available,202403
19130,rent,2686,448800,sold,202404
19131,sale,2588,878351,sold,202402
19132,sale,943,451212,sold,202404
19133,rent,2938,961247,available,202401
19134,sale,3799,919292,available,202403
19135,rent,3488,194150,available,202401
19136,rent,4448,937226,sold,202404
19137,rent,698,262607,available,202403
19138,rent,3034,992197,sold,202403
19139,rent,3894,630358,sold,202404
19140,rent,2166,236780,sold,202404
19141,rent,2702,367438,sold,202403
19142,sale,1239,790261,sold,202403
19143,rent,1802,259128,available,202402
19144,rent,4621,870746,sold,202404
19145,sale,1800,923553,available,202401
19146,rent,1633,878274,sold,202404
19147,rent,2659,338372,available,202404
19148,sale,2096,564698,sold,202404
19149,sale,1982,801770,sold,202401
19150,rent,661,289361,sold,202403
19151,rent,4564,799680,available,202403
19152,rent,1333,273431,available,202402
19153,rent,3831,693541,available,202402
19154,rent,750,641155,available,202404
19155,rent,842,844017,available,202403
19156,rent,703,876514,sold,202404
19157,rent,3600,497619,available,202404
19158,rent,2609,199908,sold,202402
19159,sale,4903,972191,sold,202404
19160,sale,4533,452504,available,202401
19161,rent,1333,202409,available,202404
19162,rent,777,364464,available,202401
19163,sale,621,487511,sold,202402
19164,sale,4657,213910,available,202404
19165,sale,4670,273962,sold,202401
19166,rent,2406,495625,available,202402
19167,rent,1710,266379,available,202402
19168,sale,3941,82309,available,202402
19169,sale,4869,95065,sold,202403
19170,rent,3241,884590,sold,202404
19171,rent,3151,242441,available,202404
19172,sale,1195,882602,sold,202403
19173,rent,4083,576645,available,202404
19174,rent,1168,920565,available,202402
19175,sale,2067,269687,available,202401
19176,sale,2247,68442,sold,202402
19177,rent,4159,632880,sold,202402
19178,sale,2818,557886,available,202402
19179,rent,4565,877019,sold,202401
19180,rent,3938,600488,available,202401
19181,rent,2427,542148,sold,202404
19182,rent,3518,128801,sold,202403
19183,rent,2687,236695,sold,202403
19184,rent,2791,942246,sold,202404
19185,rent,529,870988,sold,202403
19186,sale,2264,434811,sold,202401
19187,sale,3935,521344,sold,202401
19188,sale,1317,497993,available,202401
19189,rent,2620,353027,sold,202402
19190,sale,4211,938949,available,202401
19191,rent,2879,589354,sold,202401
19192,sale,3705,698227,sold,202401
19193,rent,1797,898013,sold,202404
19194,rent,805,458186,sold,202402
19195,sale,805,727308,sold,202404
19196,sale,1715,590042,available,202402
19197,sale,1690,505298,available,202402
19198,sale,1864,480264,available,202404
19199,rent,3849,658910,available,202402
19200,sale,1935,978518,sold,202404
19201,rent,3378,277907,sold,202402
19202,sale,4133,510195,available,202402
19203,rent,2796,819413,sold,202404
19204,sale,2624,630845,sold,202403
19205,rent,4075,793589,available,202401
19206,sale,1887,326255,available,202403
19207,sale,2816,276974,sold,202401
19208,rent,2228,600165,available,202403
19209,rent,3768,954131,sold,202403
19210,sale,1239,266075,sold,202401
19211,sale,4200,142081,sold,202401
19212,sale,1147,737564,available,202403
19213,sale,841,297507,available,202404
19214,rent,2670,209270,sold,202401
19215,sale,3943,872761,available,202402
19216,rent,1489,791386,available,202404
19217,rent,1965,496424,available,202401
19218,rent,4587,296271,available,202401
19219,sale,3534,581557,sold,202404
19220,sale,2340,864951,sold,202403
19221,rent,3584,356964,sold,202402
19222,rent,4202,282532,available,202403
19223,sale,2884,788799,sold,202402
19224,sale,1716,566363,available,202402
19225,rent,1522,797327,available,202403
19226,sale,2614,162198,sold,202404
19227,sale,2312,825151,available,202402
19228,sale,4382,365934,available,202404
19229,sale,873,741551,available,202402
19230,rent,1769,932578,sold,202401
19231,rent,4951,507629,sold,202402
19232,rent,4767,845170,sold,202403
19233,rent,638,635504,sold,202401
19234,rent,1084,909021,sold,202404
19235,rent,4476,272845,sold,202404
19236,rent,1577,522461,sold,202404
19237,rent,4146,131858,available,202401
19238,sale,1843,727618,sold,202401
19239,rent,3770,510744,available,202403
19240,rent,731,927625,sold,202402
19241,rent,779,115783,available,202403
19242,rent,795,111345,sold,202402
19243,rent,3476,120960,available,202401
19244,sale,2450,320189,available,202402
19245,rent,4628,207492,sold,202402
19246,rent,2265,361838,available,202401
19247,sale,1533,297173,available,202403
19248,sale,4552,422315,sold,202402
19249,sale,1223,415668,available,202403
19250,rent,4543,944678,sold,202402
19251,sale,2744,464114,sold,202402
19252,sale,3279,427867,available,202402
19253,sale,914,397218,sold,202403
19254,rent,3052,567048,available,202402
19255,rent,2646,414330,sold,202403
19256,sale,4864,451459,available,202401
19257,sale,1517,449809,available,202403
19258,rent,1169,178550,available,202403
19259,rent,4472,225957,available,202404
19260,sale,578,588873,available,202401
19261,sale,2629,475555,sold,202402
19262,rent,1424,164799,sold,202403
19263,rent,1670,418218,sold,202404
19264,rent,4321,182512,sold,202403
19265,rent,3606,474468,available,202404
19266,rent,3617,870965,available,202401
19267,rent,4556,303397,available,202401
19268,rent,4232,139812,sold,202403
19269,sale,1259,579696,available,202403
19270,sale,1453,129505,sold,202401
19271,rent,1148,972620,sold,202401
19272,rent,869,103763,available,202402
19273,sale,2333,923920,available,202403
19274,sale,565,283742,sold,202401
19275,rent,3851,919523,sold,202403
19276,rent,4288,391660,available,202402
19277,rent,1149,930674,sold,202403
19278,rent,915,163512,available,202402
19279,rent,3491,309564,sold,202403
19280,rent,4669,841052,available,202403
19281,rent,3756,556748,available,202401
19282,rent,2128,564632,available,202401
19283,sale,4356,793803,sold,202403
19284,sale,1968,556334,sold,202403
19285,rent,4528,382037,available,202401
19286,sale,1723,413116,available,202401
19287,rent,2363,887369,sold,202401
19288,sale,1755,689885,available,202402
19289,sale,694,983884,available,202401
19290,sale,1584,771064,available,202403
19291,sale,847,785254,sold,202404
19292,sale,4268,624766,available,202402
19293,sale,2204,896199,available,202401
19294,sale,4201,948180,available,202403
19295,sale,1154,472945,sold,202401
19296,rent,4393,428755,sold,202404
19297,rent,3939,724292,sold,202404
19298,sale,3805,339775,available,202404
19299,rent,2526,412583,sold,202401
19300,sale,4554,79089,available,202403
19301,rent,772,823473,sold,202402
19302,sale,3563,963049,sold,202401
19303,rent,2119,882065,sold,202404
19304,sale,1346,166109,sold,202401
19305,sale,977,931051,sold,202402
19306,rent,2802,190798,available,202402
19307,rent,1764,701188,sold,202403
19308,rent,4571,271141,available,202404
19309,sale,3446,225283,available,202401
19310,rent,2812,203602,available,202404
19311,sale,526,704786,sold,202402
19312,sale,3089,614637,available,202403
19313,rent,1194,485565,available,202402
19314,rent,1535,253468,available,202403
19315,sale,2743,462049,available,202404
19316,sale,3853,260415,sold,202404
19317,rent,2201,262684,available,202403
19318,rent,1373,103679,sold,202403
19319,sale,2921,355085,sold,202401
19320,sale,1586,455900,sold,202403
19321,rent,1496,727453,sold,202404
19322,sale,757,406181,sold,202404
19323,sale,4004,341159,available,202404
19324,rent,1957,128440,sold,202403
19325,sale,2008,314536,sold,202403
19326,rent,2356,130766,sold,202403
19327,rent,1907,60440,available,202402
19328,sale,3802,498909,available,202404
19329,sale,3360,772256,sold,202401
19330,sale,4589,249867,available,202401
19331,sale,1413,745020,available,202401
19332,sale,730,186617,available,202403
19333,rent,2843,60848,sold,202402
19334,rent,1527,161333,available,202403
19335,rent,3958,336652,sold,202401
19336,rent,3921,234007,available,202401
19337,rent,529,395171,available,202403
19338,sale,4024,756246,available,202401
19339,rent,3976,366107,available,202403
19340,rent,2506,263700,available,202403
19341,rent,3715,835559,sold,202404
19342,sale,2264,265794,sold,202404
19343,sale,3859,839951,available,202403
19344,rent,650,487793,sold,202401
19345,rent,3915,861345,sold,202403
19346,rent,2085,676074,available,202403
19347,rent,2592,120702,sold,202403
19348,rent,2662,88049,sold,202402
19349,sale,1880,367095,available,202404
19350,rent,4625,408485,sold,202402
19351,rent,3778,846079,sold,202401
19352,sale,4544,442043,available,202404
19353,rent,1235,150068,sold,202404
19354,sale,3539,601419,sold,202404
19355,sale,2806,599955,available,202404
19356,rent,2831,500133,sold,202404
19357,sale,3396,619597,sold,202404
19358,sale,4612,447474,available,202402
19359,sale,4693,235938,sold,202403
19360,sale,2616,890324,sold,202404
19361,sale,1348,808877,sold,202404
19362,rent,4721,100142,available,202401
19363,rent,2939,420401,available,202403
19364,rent,2528,497117,sold,202403
19365,rent,1918,997130,sold,202401
19366,rent,1949,925502,available,202401
19367,rent,4261,742890,available,202404
19368,sale,3045,557025,sold,202402
19369,rent,3598,927096,available,202403
19370,sale,4175,700229,sold,202404
19371,rent,2314,57126,available,202401
19372,sale,1382,402793,available,202404
19373,rent,1199,90546,sold,202402
19374,rent,4012,815141,available,202404
19375,sale,2951,275863,available,202404
19376,rent,4022,270467,available,202403
19377,rent,3038,207779,available,202401
19378,sale,1178,125031,sold,202401
19379,sale,3255,419431,sold,202401
19380,sale,1447,919828,sold,202404
19381,rent,1039,611709,available,202403
19382,rent,1385,95928,sold,202403
19383,rent,4438,290877,available,202404
19384,sale,3979,89101,sold,202401
19385,rent,4973,325528,sold,202401
19386,rent,4601,942661,available,202401
19387,sale,1576,728020,available,202401
19388,sale,2964,210628,available,202403
19389,rent,2927,241175,sold,202401
19390,rent,3815,969677,sold,202401
19391,sale,2522,381225,available,202402
19392,rent,4649,121618,sold,202402
19393,sale,3207,199875,available,202403
19394,sale,4479,509718,available,202403
19395,rent,3716,188239,sold,202402
19396,sale,678,447764,available,202404
19397,rent,3040,435663,sold,202404
19398,rent,3617,608886,available,202401
19399,rent,2726,554532,sold,202404
19400,rent,1761,496285,sold,202403
19401,sale,4912,788220,available,202404
19402,rent,2343,711337,available,202404
19403,sale,903,677665,available,202404
19404,rent,3911,240092,available,202403
19405,sale,3927,60399,sold,202401
19406,rent,746,423716,available,202401
19407,rent,2992,971311,sold,202403
19408,rent,4066,801241,available,202403
19409,sale,4268,330122,sold,202403
19410,sale,4522,651383,sold,202401
19411,sale,3145,929592,available,202402
19412,rent,854,999985,available,202401
19413,rent,1618,287943,available,202401
19414,sale,2463,693094,available,202404
19415,sale,1204,482738,sold,202403
19416,rent,2450,779007,available,202401
19417,sale,4772,813077,sold,202403
19418,rent,960,725705,available,202402
19419,sale,3976,53074,available,202401
19420,rent,2330,516600,available,202404
19421,sale,2618,50709,sold,202404
19422,sale,2877,929727,available,202404
19423,sale,2664,615140,sold,202401
19424,rent,1053,184967,available,202402
19425,sale,3115,460052,available,202402
19426,sale,2657,278554,available,202402
19427,sale,3001,328661,sold,202402
19428,rent,560,435228,sold,202404
19429,rent,3980,553979,available,202403
19430,sale,3320,684793,available,202402
19431,sale,4575,676801,available,202404
19432,rent,599,473970,available,202402
19433,sale,925,592171,sold,202403
19434,sale,1712,913506,sold,202402
19435,sale,2593,351920,available,202402
19436,sale,911,745300,available,202404
19437,rent,4354,179679,sold,202403
19438,rent,2491,998589,available,202404
19439,sale,3194,436427,sold,202401
19440,sale,3003,836136,sold,202403
19441,sale,2049,525086,available,202401
19442,rent,617,285755,available,202401
19443,sale,2464,548061,sold,202401
19444,sale,3741,884789,sold,202404
19445,sale,4638,371873,sold,202403
19446,sale,3289,363792,available,202404
19447,sale,1574,252558,available,202404
19448,rent,2353,582958,sold,202402
19449,sale,2737,774046,sold,202404
19450,sale,565,919153,available,202404
19451,rent,2138,314784,available,202402
19452,rent,3472,820613,available,202401
19453,sale,3400,637831,sold,202404
19454,rent,3081,207081,sold,202404
19455,sale,2587,83858,available,202404
19456,rent,1489,456657,sold,202404
19457,sale,4577,976161,available,202401
19458,rent,1041,887287,available,202401
19459,sale,4911,315544,available,202401
19460,sale,2039,93020,sold,202401
19461,rent,914,505889,sold,202404
19462,rent,1489,373379,available,202402
19463,sale,989,750339,sold,202404
19464,sale,2853,939395,available,202403
19465,sale,4888,962615,available,202404
19466,rent,3911,249198,available,202402
19467,sale,579,780611,available,202404
19468,rent,2380,151834,available,202402
19469,rent,4654,630515,sold,202403
19470,sale,1887,299045,sold,202401
19471,sale,1410,570596,available,202404
19472,rent,2235,229108,available,202402
19473,rent,4050,503251,available,202403
19474,sale,2051,167494,sold,202402
19475,rent,1249,766818,available,202403
19476,sale,723,470271,available,202403
19477,rent,1234,459683,available,202404
19478,rent,3588,981167,sold,202403
19479,sale,790,130770,available,202404
19480,rent,3385,190571,available,202401
19481,sale,1389,728003,available,202404
19482,sale,2946,882075,sold,202403
19483,sale,1130,612925,available,202402
19484,sale,1975,242636,sold,202402
19485,rent,4739,557341,available,202401
19486,rent,4842,392276,available,202403
19487,rent,979,128609,sold,202404
19488,rent,2562,944479,sold,202401
19489,rent,1504,676785,available,202402
19490,rent,1369,515161,sold,202401
19491,rent,3983,748577,sold,202403
19492,rent,819,879573,sold,202403
19493,sale,1173,769451,available,202403
19494,rent,3748,753724,available,202404
19495,rent,3909,966015,available,202401
19496,rent,1502,885889,available,202401
19497,sale,1917,722503,available,202402
19498,rent,2357,313978,available,202404
19499,rent,4284,418690,sold,202401
19500,sale,3287,747415,available,202404
19501,rent,4491,677981,sold,202403
19502,rent,2086,203430,available,202401
19503,rent,957,745095,sold,202401
19504,rent,2631,866692,sold,202401
19505,rent,3836,934668,sold,202404
19506,rent,4463,160505,sold,202401
19507,rent,2132,264938,sold,202401
19508,sale,799,691952,available,202401
19509,sale,3990,373789,sold,202402
19510,rent,828,447228,available,202403
19511,sale,2678,999990,available,202404
19512,sale,3519,388574,available,202403
19513,rent,2745,875014,sold,202402
19514,sale,3565,269554,available,202402
19515,sale,1056,513466,available,202401
19516,sale,1885,350345,sold,202401
19517,sale,1391,622969,sold,202404
19518,sale,3414,485952,sold,202401
19519,sale,3043,426297,available,202403
19520,sale,3536,723077,available,202404
19521,sale,1233,989043,sold,202401
19522,sale,2787,483787,available,202404
19523,sale,2959,276672,available,202402
19524,rent,1862,669648,sold,202401
19525,rent,4696,148600,sold,202401
19526,sale,3871,758404,available,202402
19527,sale,3322,370937,available,202404
19528,rent,4856,824791,available,202403
19529,rent,4254,372421,available,202401
19530,sale,1913,404173,available,202402
19531,sale,4939,301433,sold,202403
19532,rent,803,729809,sold,202401
19533,rent,816,149381,available,202404
19534,rent,2774,118629,available,202403
19535,sale,1866,867061,available,202403
19536,sale,4340,724417,available,202402
19537,rent,4976,339080,available,202404
19538,rent,3427,966023,available,202401
19539,sale,4180,964339,sold,202402
19540,rent,1869,724844,sold,202404
19541,sale,3896,118349,sold,202402
19542,sale,4736,898237,sold,202403
19543,sale,4720,519583,sold,202403
19544,rent,4730,778283,available,202404
19545,sale,1157,529331,sold,202402
19546,rent,4867,53899,available,202401
19547,rent,1504,857298,available,202403
19548,sale,824,939488,sold,202404
19549,rent,1554,951816,available,202401
19550,sale,1099,817637,sold,202401
19551,sale,3287,891051,sold,202402
19552,rent,1277,752369,available,202402
19553,sale,3382,724791,available,202403
19554,rent,764,980579,available,202401
19555,rent,3342,876543,available,202404
19556,rent,2557,242399,available,202403
19557,rent,3082,653633,available,202404
19558,sale,3210,269468,available,202404
19559,sale,4177,842266,available,202402
19560,sale,1403,59430,available,202401
19561,sale,923,215443,available,202404
19562,rent,598,302189,sold,202404
19563,rent,1845,865944,available,202401
19564,sale,1124,867757,sold,202401
19565,rent,4207,881362,sold,202404
19566,sale,1548,651431,sold,202402
19567,rent,4336,791478,sold,202403
19568,sale,4431,547410,available,202404
19569,rent,4223,561487,available,202404
19570,sale,1116,195820,sold,202401
19571,sale,2003,256394,available,202404
19572,sale,4411,380628,sold,202404
19573,sale,2564,792322,available,202402
19574,rent,4463,148314,sold,202403
19575,sale,2317,980126,available,202402
19576,sale,4827,887520,available,202404
19577,sale,4509,187068,sold,202401
19578,sale,2209,356242,sold,202403
19579,rent,4993,743613,available,202403
19580,sale,3359,254522,sold,202401
19581,sale,944,574403,sold,202403
19582,sale,1929,164798,sold,202401
19583,rent,2095,204876,available,202404
19584,rent,1875,397155,sold,202401
19585,sale,1600,488610,available,202404
19586,sale,2120,728449,sold,202404
19587,rent,2374,841203,sold,202401
19588,sale,4300,254846,sold,202402
19589,rent,3087,417411,sold,202402
19590,sale,3152,813036,sold,202401
19591,rent,4905,607605,available,202402
19592,rent,3666,940969,sold,202401
19593,sale,4753,956941,sold,202404
19594,sale,790,357062,available,202404
19595,sale,1661,206959,available,202403
19596,sale,4104,367411,available,202401
19597,rent,4598,680879,available,202404
19598,sale,4749,329782,sold,202403
19599,sale,2061,443883,sold,202404
19600,sale,3447,967556,available,202404
19601,sale,597,94066,sold,202401
19602,sale,2136,939739,available,202402
19603,rent,1559,442105,sold,202402
19604,rent,4174,607389,available,202402
19605,rent,2046,525285,available,202404
19606,sale,1423,602401,available,202402
19607,sale,3651,317032,available,202403
19608,rent,1656,927218,sold,202401
19609,sale,2377,946351,sold,202402
19610,rent,2232,388646,sold,202404
19611,rent,1224,432936,sold,202401
19612,rent,3945,530189,sold,202404
19613,sale,3605,526115,available,202403
19614,sale,4322,966237,sold,202404
19615,rent,1861,290699,available,202402
19616,rent,3507,330135,sold,202404
19617,rent,3436,426014,sold,202404
19618,sale,2546,986104,sold,202404
19619,rent,4444,859670,available,202403
19620,sale,3304,122791,available,202403
19621,sale,1926,426915,available,202401
19622,rent,859,669160,sold,202404
19623,sale,2075,690581,available,202403
19624,sale,1561,56785,available,202404
19625,sale,4704,174678,sold,202401
19626,rent,919,938091,sold,202403
19627,sale,3623,327212,available,202403
19628,sale,4634,917483,sold,202402
19629,sale,3082,646426,available,202403
19630,sale,1984,372779,available,202401
19631,sale,3857,999302,sold,202402
19632,sale,4629,654926,available,202403
19633,sale,1874,370400,available,202401
19634,sale,1626,760177,available,202401
19635,sale,972,889777,sold,202403
19636,sale,1222,841055,available,202404
19637,sale,1130,429025,available,202404
19638,sale,3748,626560,available,202402
19639,sale,4000,910643,available,202401
19640,rent,3957,278929,available,202404
19641,rent,4681,580608,available,202404
19642,rent,4624,171399,sold,202401
19643,rent,4484,976946,available,202401
19644,rent,2451,727592,available,202403
19645,sale,3439,622532,available,202402
19646,sale,1652,230601,sold,202401
19647,sale,3857,54933,available,202403
19648,sale,2494,604522,available,202404
19649,sale,656,701464,sold,202404
19650,rent,2169,434029,available,202402
19651,rent,4355,883986,available,202402
19652,sale,2619,683290,sold,202401
19653,rent,4867,972611,available,202404
19654,rent,2381,326580,available,202403
19655,sale,660,399976,available,202404
19656,sale,4888,503050,sold,202403
19657,sale,2050,777096,sold,202402
19658,rent,3319,341768,available,202403
19659,sale,851,849445,available,202403
19660,rent,4952,452974,sold,202404
19661,rent,3558,162759,sold,202404
19662,sale,4503,922141,available,202402
19663,rent,807,288017,available,202404
